playerID,year,stint,tmID,rebounds,assists,blocks,dq,PostAssists,PostBlocks,PostDQ,franchID,pos,height,points_per_minute,steals_per_minute,PF_per_minute,turnovers_per_minute,fgRate,ftRate,threeRate,PostfgRate,PostftRate,PostthreeRate,PostPoints_per_minute,PostRebounds_per_minute,PostSteals_per_minute,PostTurnovers_per_minute,PostPF_per_minute,minutes_per_game,Postminutes_per_game
allench01w,9,0,SAC,6.0,3.0,0.0,0.0,0.0,0.0,0.0,SAC,G,71.0,0.32653061224489793,0.02040816326530612,0.10204081632653061,0.12244897959183673,0.4375,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,8.166666666666666,1.5
amachma01w,2,0,NYL,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NYL,F,73.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
amachma01w,4,0,SEA,14.0,0.0,2.0,0.0,0.0,0.0,0.0,SEA,F,73.0,0.1702127659574468,0.10638297872340426,0.06382978723404255,0.19148936170212766,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.714285714285714,0.0
amachma01w,6,0,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,F,73.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ambermo01w,3,0,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAC,F,76.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
anderam01w,7,1,CON,2.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,F,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
anderam01w,7,2,NYL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NYL,F,72.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
anderch01w,4,0,SAC,24.0,5.0,5.0,1.0,0.0,2.0,0.0,SAC,C,78.0,0.24561403508771928,0.029239766081871343,0.19298245614035087,0.09941520467836257,0.4318181818181818,0.3333333333333333,0.0,0.6,0.5,0.0,0.2413793103448276,0.10344827586206896,0.0,0.13793103448275862,0.2413793103448276,6.576923076923077,5.8
anderch01w,5,0,SAC,34.0,5.0,6.0,0.0,1.0,0.0,0.0,SAC,C,78.0,0.3333333333333333,0.012987012987012988,0.19913419913419914,0.10822510822510822,0.390625,0.7297297297297297,0.0,0.5,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,7.7,5.5
anderch01w,6,0,SAS,90.0,11.0,15.0,5.0,0.0,0.0,0.0,SAS,C,78.0,0.3034379671150972,0.01195814648729447,0.15844544095665172,0.08221225710014948,0.46629213483146065,0.8043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.676470588235293,0.0
anderch01w,7,0,SAS,85.0,15.0,10.0,0.0,0.0,0.0,0.0,SAS,C,78.0,0.3695652173913043,0.016908212560386472,0.17632850241545894,0.07004830917874397,0.5267857142857143,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
